unique_id,device_id,package,app_version,sdk_version,platform_version,brand,model,operators,network_type,lang,local_time_zone,screen_width,screen_height,screen_dpi,screen_orientation
3805,bf585d4c2a8c1d8e,org.rayacoin,53,30,11,Xiaomi,M2003J15SC,,4G,fa,Asia/Tehran,1080,2110,440,
3674,a4810093b6aabf4e,org.rayacoin,48,30,11,Xiaomi,RedmiNote8T,,4G,fa,Asia/Tehran,1080,2130,440,
67,5c30798f1bb3ea13,org.rayacoin,48,27,8.1.0,samsung,SM-A260G,,4G,fa,Asia/Tehran,540,888,240,
2835,9168893f81773f96,org.rayacoin,50,29,10,HUAWEI,HRY-LX1MEB,,4G,fa,Asia/Tehran,1080,2259,480,
1487,fb2b7e67041929c1,org.rayacoin,48,30,11,WIKO,W-V770,,4G,fa,Asia/Tehran,720,1466,280,
3903,a08679b5afa02309,org.rayacoin,53,31,12,samsung,SM-A015F,,wifi,fa,Asia/Tehran,720,1365,320,
3260,910bad793bfcc82a,org.rayacoin,27,30,11,Xiaomi,M2007J20CG,['43220'],wifi,fa,Asia/Tehran,1080,2179,440,
2142,bc6f0362733cbe71,org.rayacoin,45,30,11,samsung,SM-A505F,['43235'],4G,en,Asia/Tehran,1080,2131,420,
1583,36f157e649b5de57,org.rayacoin,48,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
1047,de0689e6dfb49ea7,org.rayacoin,53,33,13,samsung,SM-M127F,,4G,fa,Asia/Tehran,720,1465,300,
1966,9199c71784cad412,org.rayacoin,50,30,11,samsung,SM-A705FN,,3G,fa,Asia/Tehran,1080,2198,420,
2586,520b95ca1133585a,org.rayacoin,48,33,13,samsung,SM-A536E,,4G,fa,Asia/Tehran,1080,2177,450,
6273,f98affe746e24ccd,org.rayacoin,53,29,10,Xiaomi,Redmi7,,wifi,fa,Asia/Tehran,720,1369,320,
2297,1575ecef106288d3,org.rayacoin,48,33,13,Xiaomi,M2101K6G,,4G,fa,Asia/Tehran,1080,2307,440,
1605,5bd2538da7ba7b3e,org.rayacoin,50,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
5387,26ea70f2165e5d45,org.rayacoin,53,33,13,samsung,SM-A326B,,wifi,fa,Asia/Tehran,720,1457,300,
4,ff08a1ba7ecacfdc,org.rayacoin,48,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2177,440,
3506,994d0ece0f7931a7,org.rayacoin,53,33,13,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2263,440,
3796,fdcb4bd2df01f40c,org.rayacoin,53,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
3368,26254c7f8ad0663e,org.rayacoin,53,29,10,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
2108,3a153f936dfd9f15,org.rayacoin,48,29,10,HUAWEI,STK-LX1,,4G,fa,Asia/Tehran,1080,2224,408,
783,cc144ba873ed1cf9,org.rayacoin,53,30,11,samsung,SM-M127F,,4G,fa,Asia/Tehran,720,1465,300,
7888,e5b8246607619f4a,org.rayacoin,53,34,14,samsung,SM-A155F,,wifi,fa,Asia/Tehran,1080,2125,450,
6016,f397c80eb16dcb49,org.rayacoin,53,31,12,Xiaomi,22101316G,,4G,fa,Asia/Tehran,1080,2176,440,
189,f9eb050db24d5b3d,org.rayacoin,48,31,12,Xiaomi,2201117SG,,4G,fa,Asia/Tehran,1080,2263,440,
2166,a88922e2026c0956,org.rayacoin,53,31,12,Xiaomi,2201117SY,,4G,fa,Asia/Tehran,1080,2177,440,
545,780ef27b859d946e,org.rayacoin,53,34,14,samsung,SM-A546E,,4G,fa,Asia/Tehran,1080,2218,450,
2879,4a660ba8cbaebcfc,org.rayacoin,48,31,12,samsung,SM-A135F,,3G,fa,Asia/Tehran,1080,2208,450,
4585,241a051f1b8e9e3c,org.rayacoin,53,29,10,HUAWEI,MGA-LX9,,4G,fa,Asia/Tehran,720,1477,320,
2537,b2cf11ca6ba313cf,org.rayacoin,48,33,13,samsung,SM-A235F,,wifi,fa,Asia/Tehran,1080,2207,450,
4523,1a2225825696e812,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
1547,f2bb58c74d146b84,org.rayacoin,48,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1529,280,
2184,32d3d278bf7ca756,org.rayacoin,50,33,13,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2301,450,
6384,15bbd8ce46a1bae0,org.rayacoin,41,33,13,samsung,SM-A515F,['43211'],4G,fa,Asia/Tehran,1080,2186,420,
6900,b381c4b5fb95ea64,org.rayacoin,53,33,13,samsung,SM-A057F,,4G,fa,Asia/Tehran,1080,2288,420,
1658,0fc4b67346b53949,org.rayacoin,48,29,10,Xiaomi,M2010J19SG,,4G,fa,Asia/Tehran,1080,2132,440,
3097,7d23aab3c630bb58,org.rayacoin,50,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
6418,ca80558b80c19760,org.rayacoin,53,30,11,Xiaomi,M2010J19CG,,3G,fa,Asia/Tehran,1080,2132,440,
1884,5736808e90ff829f,org.rayacoin,48,31,12,Xiaomi,2209116AG,,4G,fa,Asia/Tehran,1080,2177,440,
6677,ac8b84d7afbc0609,org.rayacoin,53,33,13,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1459,320,
307,c2dfeafe183c62ee,org.rayacoin,49,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2265,440,
4150,81046de62d171234,org.rayacoin,53,29,10,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
1595,b40442baf659cc14,org.rayacoin,48,31,12,Xiaomi,M2007J20CG,,4G,fa,Asia/Tehran,1080,2179,440,
6580,b0848af8c79ba84b,org.rayacoin,53,34,14,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2306,440,
153,587638fce914ff62,org.rayacoin,53,29,10,Xiaomi,M2010J19SG,['43235'],3G,fa,Asia/Tehran,1080,2132,440,
2109,334988723b4f0958,org.rayacoin,48,33,13,samsung,SM-A528B,,4G,fa,Asia/Tehran,1080,2177,450,
6626,98843744144d2425,org.rayacoin,53,26,8.0.0,samsung,SM-A520F,,4G,fa,Asia/Tehran,1080,1920,480,
7050,cc27381449b8ecf6,org.rayacoin,53,34,14,samsung,SM-A245F,,4G,fa,Asia/Tehran,1080,2128,450,
114,d1daf165194b2cb6,org.rayacoin,53,29,10,Xiaomi,M2006C3MG,,4G,fa,Asia/Tehran,720,1449,320,
6785,2aeeb6f9b1d1543e,org.rayacoin,53,31,12,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
2910,98fc13b526fc290f,org.rayacoin,50,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
2171,44d30284da286b2e,org.rayacoin,48,31,12,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2263,440,
5634,1fcde00b2a6afd30,org.rayacoin,53,28,9,samsung,SM-J530F,,wifi,fa,Asia/Tehran,720,1280,320,
559,670fdc4292a168d4,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1471,286,
5689,ed3fa67c89a8d080,org.rayacoin,53,33,13,samsung,SM-M127F,,wifi,fa,Asia/Tehran,720,1527,300,
1207,4401f63532559513,org.rayacoin,53,29,10,Xiaomi,M2006C3LI,,4G,fa,Asia/Tehran,720,1449,320,
2175,4d6f5a99a11ea2a7,org.rayacoin,48,30,11,Xiaomi,21061119AG,,4G,fa,Asia/Tehran,1080,2253,440,
6828,ffb4f6d7dad37229,org.rayacoin,53,29,10,Xiaomi,M2010J19SG,,4G,fa,Asia/Tehran,1080,2132,440,
1152,40ffbbb5bccd6155,org.rayacoin,48,31,12,Xiaomi,M2010J19SG,,wifi,fa,Asia/Tehran,1080,2132,440,
2435,d384e275ceef38b3,org.rayacoin,48,33,13,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1465,300,
6416,1f6d4a7bd4eefff0,org.rayacoin,53,24,7.0,samsung,SM-A710F,,wifi,fa,Asia/Tehran,1080,1920,480,
2975,d4715e74d430a976,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
3348,49c495ab5f607e29,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
3938,6e2f16c6365c231e,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
3932,ae6bcc70e647652f,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2308,358,
3356,d9da86f496d4af78,org.rayacoin,53,33,13,samsung,SM-A145P,,4G,fa,Asia/Tehran,1080,2200,480,
2208,65078205149f35bd,org.rayacoin,48,33,13,samsung,SM-A325F,,3G,fa,Asia/Tehran,1080,2194,420,
4484,eb0b4204168d73f7,org.rayacoin,53,31,12,samsung,SM-A025F,,4G,fa,Asia/Tehran,720,1471,280,
4623,040940fd28aa8553,org.rayacoin,53,31,12,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
7979,dbd468ca3d6da884,org.rayacoin,53,33,13,samsung,SM-A528B,,wifi,fa,Asia/Tehran,1080,2177,450,
3038,f65eb795a923f6a4,org.rayacoin,48,27,8.1.0,samsung,SM-G610F,,4G,fa,Asia/Tehran,1080,1920,480,
3755,7a9d9f24e37b3353,org.rayacoin,53,33,13,Xiaomi,2203129G,,4G,fa,Asia/Tehran,1080,2302,440,
3992,d5b8ee4dab1d8f2f,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2207,450,
2675,3479ab02693ff497,org.rayacoin,48,31,12,Xiaomi,M2010J19SG,,4G,fa,Asia/Tehran,1080,2132,440,
1748,4d2a0271cf44a1f8,org.rayacoin,48,33,13,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1465,300,
2578,8801cfc561eefa00,org.rayacoin,48,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2273,420,
6498,3a641d657b1a57e5,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
2652,33ea8dc715a1ff63,org.rayacoin,53,33,13,samsung,SM-A127F,,3G,fa,Asia/Tehran,720,1467,300,
5510,f57fc735bf32fbf6,org.rayacoin,53,33,13,samsung,SM-A225F,,4G,fa,Asia/Tehran,720,1452,300,
1587,5a0d02acd7a59018,org.rayacoin,48,31,12,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
4151,faf18f9e354c68d0,org.rayacoin,53,33,13,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2177,440,
228,22c3b0e9b88b2ff5,org.rayacoin,48,29,10,Xiaomi,M2007J20CG,,wifi,fa,Asia/Tehran,1080,2179,440,
1248,0ed9224919c5108d,org.rayacoin,53,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2265,440,
2455,f783c73a39183339,org.rayacoin,53,33,13,Nothing,A063,,4G,fa,Asia/Tehran,1080,2201,420,
6590,e37823c5d0a57bb4,org.rayacoin,53,31,12,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
1304,5789f0ad09cc7727,org.rayacoin,48,33,13,Xiaomi,M2101K6G,,wifi,fa,Asia/Tehran,1080,2307,440,
7082,7469316768cfe204,org.rayacoin,53,34,14,Xiaomi,23053RN02A,,4G,fa,Asia/Tehran,1080,2226,440,
2811,1ed349a97d51aee9,org.rayacoin,50,33,13,Xiaomi,22101320G,,3G,fa,Asia/Tehran,1080,2306,440,
6770,5ec18c5e1632e8cd,org.rayacoin,53,28,9,motorola,motoe6play,,4G,fa,Asia/Tehran,720,1344,320,
3257,a644db267981fe50,org.rayacoin,53,33,13,samsung,SM-A245F,,4G,fa,Asia/Tehran,1080,2128,450,
2228,75ed64d1ebb2090f,org.rayacoin,48,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2273,420,
2528,36af30fed9f26904,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
2448,434a1f02286a5713,org.rayacoin,52,33,13,Xiaomi,M2103K19C,,4G,fa,Asia/Tehran,1080,2167,440,
1502,b78b0cd9bc89ffa2,org.rayacoin,48,30,11,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
6425,d9a7b7d54cd073d5,org.rayacoin,53,31,12,samsung,SM-A115F,,3G,fa,Asia/Tehran,720,1411,280,
1253,cbb79c1109a7e17a,org.rayacoin,48,30,11,samsung,SM-A207F,,3G,fa,Asia/Tehran,720,1422,280,
3856,c3282e0261dfd162,org.rayacoin,53,27,8.1.0,samsung,SM-G610F,,4G,fa,Asia/Tehran,1080,1920,420,
2661,1287f546996ce925,org.rayacoin,52,33,13,realme,RMX3710,,4G,fa,Asia/Tehran,1080,2158,480,
3503,5b2249b3baadaf85,org.rayacoin,53,34,14,samsung,SM-A346E,,4G,fa,Asia/Tehran,1080,2130,450,
6522,d75f782da56ed73d,org.rayacoin,53,33,13,samsung,SM-A035F,,4G,fa,Asia/Tehran,720,1465,300,
6494,692164eea1ed2418,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
2977,9a1099774c8f96b3,org.rayacoin,48,33,13,Xiaomi,22120RN86G,,4G,fa,Asia/Tehran,720,1507,320,
6452,7b37233ab9bce1a7,org.rayacoin,53,30,11,Xiaomi,M2006C3MG,,wifi,fa,Asia/Tehran,720,1449,320,
6737,48c9d281ace3f4cd,org.rayacoin,53,31,12,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
4978,d30193abe7b098e2,org.rayacoin,48,33,13,samsung,SM-A225F,,4G,fa,Asia/Tehran,720,1452,300,
3146,b3e80b3c6004e844,org.rayacoin,51,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2265,440,
6529,d9b265f9b5d1305c,org.rayacoin,53,33,13,Xiaomi,M2103K19PG,,4G,fa,Asia/Tehran,1080,2161,461,
6928,9ded320b36a12882,org.rayacoin,53,33,13,Xiaomi,2201116TG,,4G,fa,Asia/Tehran,1080,2177,440,
5453,3981dc2206b59e14,org.rayacoin,51,30,11,samsung,SM-A326B,,wifi,fa,Asia/Tehran,720,1465,300,
2874,711923f5ae70b49f,org.rayacoin,50,33,13,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2261,480,
1465,8d6e559e1296cd90,org.rayacoin,53,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1442,300,
3417,f707960b4605456b,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1555,280,
4132,d867ef4f04f0a66d,org.rayacoin,53,33,13,Xiaomi,2303CRA44A,,wifi,fa,Asia/Tehran,1080,2177,440,
5405,3492a1f609cdebcd,org.rayacoin,53,30,11,samsung,SM-A207F,,mobile_unknown,fa,Asia/Tehran,720,1422,280,
1449,c814973b203eb154,org.rayacoin,48,33,13,Xiaomi,M2101K6G,,wifi,fa,Asia/Tehran,1080,2177,440,
493,d869c3d4ea22b7b9,org.rayacoin,48,31,12,Xiaomi,RedmiNote9Pro,,4G,fa,Asia/Tehran,1080,2168,440,
6483,8d808ddcb7cf2f1f,org.rayacoin,53,34,14,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2208,450,
5421,85a2dd3fdbcec44c,org.rayacoin,53,29,10,HUAWEI,YAL-L21,,4G,fa,Asia/Tehran,1080,2110,408,
6582,dec8a40aebdb7b6d,org.rayacoin,53,33,13,samsung,SM-A528B,,wifi,fa,Asia/Tehran,1080,2177,450,
2319,008aa0f9c7600daf,org.rayacoin,48,30,11,samsung,SM-A405FN,,4G,fa,Asia/Tehran,1080,2110,480,
1701,33c67a505ff2614b,org.rayacoin,48,30,11,samsung,SM-M127F,,4G,fa,Asia/Tehran,720,1465,300,
3888,5ecce7b0af8702bf,org.rayacoin,53,30,11,samsung,SM-A307FN,,3G,fa,Asia/Tehran,720,1481,280,
6636,dc57d8bea5ce8978,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2177,440,
2753,cdc9551f2baf1d67,org.rayacoin,50,33,13,Xiaomi,2201116SG,,4G,fa,Asia/Tehran,1080,2266,440,
2426,15049db433095a3b,org.rayacoin,48,33,13,samsung,SM-A536E,,wifi,fa,Asia/Tehran,1080,2177,450,
6908,60edc399df7d8160,org.rayacoin,53,33,13,samsung,SM-A145F,,wifi,fa,Asia/Tehran,1080,2209,450,
1812,4b6840b89b329cc6,org.rayacoin,53,29,10,samsung,SM-A013G,,4G,fa,Asia/Tehran,720,1384,320,
1457,9d6f1accf2a094c3,org.rayacoin,53,30,11,samsung,SM-A022F,,4G,fa,Asia/Tehran,720,1465,300,
5884,549f9955be604a8e,org.rayacoin,48,33,13,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
4782,06e2e2652fee3ba1,org.rayacoin,53,30,11,samsung,SM-A015F,,4G,fa,Asia/Tehran,720,1365,320,
2932,e2849b191881c0d0,org.rayacoin,50,27,8.1.0,HUAWEI,DRA-LX5,,4G,fa,Asia/Tehran,720,1356,320,
808,28d03431592e5ca4,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
2798,15607013edb35930,org.rayacoin,53,31,12,Xiaomi,M2010J19SG,,4G,fa,Asia/Tehran,1080,2132,440,
7064,e9e922741d46d996,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
491,05a5361323ab62af,org.rayacoin,48,30,11,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1399,320,
3235,6a6f80089de8e592,org.rayacoin,52,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2302,450,
3724,e558ec643e96250b,org.rayacoin,53,28,9,HUAWEI,INE-LX1r,,4G,fa,Asia/Tehran,1080,2128,480,
1937,fd606da34d0ed766,org.rayacoin,48,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2177,450,
4157,102a96e706e517c4,org.rayacoin,53,28,9,samsung,SM-A105F,,4G,fa,Asia/Tehran,720,1382,280,
1163,b93213e697d75a8b,org.rayacoin,48,24,7.0,HUAWEI,TRT-L21A,,4G,fa,Asia/Tehran,720,1208,320,
6232,19dec2b4a6a02149,org.rayacoin,53,30,11,Xiaomi,2201117SG,,3G,fa,Asia/Tehran,1080,2177,440,
1237,8898150e95cd1b50,org.rayacoin,45,31,12,samsung,SM-M135FU,,4G,fa,Asia/Tehran,1080,2198,480,
6659,5aaa0578ede38bee,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
6784,bd13a8aaf61edb38,org.rayacoin,53,28,9,HMD Global,NokiaC1,,3G,fa,Asia/Tehran,480,899,204,
662,d0da5495e18f1432,org.rayacoin,48,28,9,samsung,SM-J730F,,4G,fa,Asia/Tehran,1080,1920,420,
1614,dc7d5303157efcbd,org.rayacoin,51,29,10,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
4840,feeb8a3ec78f5955,org.rayacoin,48,33,13,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2208,450,
4932,0373b58748454dd3,org.rayacoin,53,31,12,samsung,SM-A217F,['43211'],3G,fa,Asia/Tehran,720,1448,280,
2199,ac9cc04e44788168,org.rayacoin,48,33,13,samsung,SM-A145P,,4G,fa,Asia/Tehran,1080,2209,450,
1333,02e0442545e68257,org.rayacoin,48,30,11,samsung,SM-M127F,,4G,en,Asia/Tehran,720,1465,300,
1616,c250fe1d2948cd39,org.rayacoin,48,26,8.0.0,samsung,SM-G570F,,4G,fa,Asia/Tehran,720,1280,320,
7186,4f651664ab133557,org.rayacoin,53,33,13,samsung,SM-M225FV,,wifi,fa,Asia/Tehran,720,1446,320,
5437,da29851c39907c83,org.rayacoin,53,34,14,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
1178,80dc41054330453c,org.rayacoin,48,31,12,samsung,SM-A025F,,4G,fa,Asia/Tehran,720,1471,280,
1808,bee0c38dad16ca20,org.rayacoin,48,31,12,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2301,450,
3912,88adf64d896f0a29,org.rayacoin,53,31,12,Xiaomi,21061110AG,,wifi,fa,Asia/Tehran,1080,2174,440,
7021,f6cc968137dd763b,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
1868,e0d30dc864e3f524,org.rayacoin,48,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
8258,c02564d428ccb525,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2200,480,
1574,7bf3e08c1528fe2b,org.rayacoin,48,27,8.1.0,samsung,SM-J610F,,4G,fa,Asia/Tehran,720,1396,280,
4506,a9e8802c3220529d,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2307,440,
917,1b6e63707ebc0c51,org.rayacoin,47,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1411,280,
2236,0281e60a929690fe,org.rayacoin,48,33,13,samsung,SM-A235F,,wifi,fa,Asia/Tehran,1080,2207,450,
2467,29e066dee64d6644,org.rayacoin,48,33,13,Xiaomi,M2101K6G,,4G,fa,Asia/Tehran,1080,2263,440,
6400,e43590d99240b2f0,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1529,300,
8189,8489153cb036b354,org.rayacoin,54,30,11,samsung,SM-A305F,,4G,fa,Asia/Tehran,1080,2131,420,
7000,3f4d2a612659bbce,org.rayacoin,53,30,11,Xiaomi,M2006C3LG,,4G,fa,Asia/Tehran,720,1449,320,
3113,d7e02cf7bb0cc6ec,org.rayacoin,50,33,13,Xiaomi,2201117TG,,3G,fa,Asia/Tehran,1080,2177,440,
1493,f5e089924ef80e04,org.rayacoin,48,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
1802,a512d845bf3a9248,org.rayacoin,53,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2179,440,
6607,59b61dadb03b0c32,org.rayacoin,53,34,14,samsung,SM-A042F,,4G,fa,Asia/Tehran,720,1465,300,
6040,5fc0004dcd232ceb,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2263,440,
1190,1af41c617cca0810,org.rayacoin,48,29,10,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1381,280,
4362,2b68dd6d83077094,org.rayacoin,53,33,13,samsung,SM-M325FV,,wifi,fa,Asia/Tehran,1080,2160,540,
2915,0c08734c53bace2e,org.rayacoin,50,30,11,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1465,300,
258,acb7c90aa2bb25ba,org.rayacoin,50,23,6.0.1,samsung,SM-J500F,,4G,fa,Asia/Tehran,720,1280,320,
3904,086b2edff35efd40,org.rayacoin,53,33,13,samsung,SM-E135F,,4G,fa,Asia/Tehran,1080,2207,450,
3192,765c1d3e08e9bc13,org.rayacoin,51,30,11,samsung,SM-A105G,,wifi,fa,Asia/Tehran,720,1382,280,
3692,5c93e67872787ec1,org.rayacoin,53,31,12,Xiaomi,21061110AG,,4G,fa,Asia/Tehran,1080,2260,375,
2745,60795d93644f0025,org.rayacoin,53,29,10,samsung,SM-A022F,['43220'],4G,fa,Asia/Tehran,720,1465,300,
1661,bf4da544f506ce38,org.rayacoin,48,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
1862,2cfcfc8947e24839,org.rayacoin,48,33,13,samsung,SM-A137F,,wifi,fa,Asia/Tehran,1080,2208,450,
6539,d152fa9ad03f21e6,org.rayacoin,53,33,13,Xiaomi,M2101K6G,,4G,fa,Asia/Tehran,1080,2177,440,
1256,a208a15fdd755e8b,org.rayacoin,53,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
7096,192ee96fe5c2926d,org.rayacoin,53,29,10,samsung,SM-A750GN,,wifi,fa,Asia/Tehran,1080,2094,420,
2633,912486b5be5b9a54,org.rayacoin,51,29,10,samsung,SM-A600FN,,4G,fa,Asia/Tehran,720,1384,320,
6509,c489b9a81641c381,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
4289,3176fac5781e10d9,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
5734,0bf91fc6ad5b27b0,org.rayacoin,53,31,12,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1529,280,
191,5bd3b4cf6677c744,org.rayacoin,53,33,13,samsung,SM-M225FV,,4G,fa,Asia/Tehran,720,1452,300,
6937,14e710bb61ce664d,org.rayacoin,53,33,13,Xiaomi,23106RN0DA,,4G,fa,Asia/Tehran,720,1438,320,
3108,5e8d2dfbcaf59659,org.rayacoin,53,33,13,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1465,300,
2960,c04b75075a5fe1ef,org.rayacoin,50,33,13,samsung,SM-A127F,,wifi,fa,Asia/Tehran,720,1467,300,
6100,825294e3a4f73707,org.rayacoin,53,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1469,280,
3676,007e45781fb8d564,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2220,440,
144,d56db22ff42db657,org.rayacoin,42,25,7.1.1,HMD Global,Nokia2,,4G,fa,Asia/Tehran,720,1184,320,
2480,33685a40e21e257d,org.rayacoin,48,31,12,Xiaomi,M2010J19SG,,4G,fa,Asia/Tehran,1080,2132,440,
6385,5d7a21f49637b9a0,org.rayacoin,53,27,8.1.0,samsung,SM-J410F,,4G,fa,Asia/Tehran,720,1384,320,
1982,6675c4aefcc9bbc8,org.rayacoin,48,33,13,Xiaomi,M2101K7BG,,4G,fa,Asia/Tehran,1080,2177,440,
3588,217b7ac335166da0,org.rayacoin,53,29,10,samsung,SM-J610FN,['43235'],4G,fa,Asia/Tehran,720,1384,320,
3446,d50b3080ef5840a1,org.rayacoin,53,30,11,Xiaomi,220333QAG,,4G,fa,Asia/Tehran,720,1505,320,
1540,982316a0944c9390,org.rayacoin,48,30,11,samsung,SM-A226B,,wifi,fa,Asia/Tehran,1080,2217,420,
2560,0c50377b58edd9b2,org.rayacoin,48,31,12,Xiaomi,M2101K6I,,wifi,fa,Asia/Tehran,1080,2263,440,
4372,e62449ac51f22e2c,org.rayacoin,53,31,12,samsung,SM-A115F,,wifi,fa,Asia/Tehran,720,1411,280,
1480,88b1fb9d8522a204,org.rayacoin,48,29,10,samsung,SM-J600F,,3G,fa,Asia/Tehran,720,1384,320,
8229,16211fce67a78483,org.rayacoin,53,34,14,samsung,SM-A256E,,4G,fa,Asia/Tehran,1080,2128,450,
5658,6a185e184f2018b9,org.rayacoin,53,31,12,Xiaomi,M2101K7BG,,4G,fa,Asia/Tehran,1080,2177,440,
1763,d1e949048f8e43ec,org.rayacoin,48,29,10,samsung,SM-G965F,,4G,fa,Asia/Tehran,1440,2792,560,
6914,e104487a7e4608be,org.rayacoin,53,30,11,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
2132,d7e50cf4b2732e14,org.rayacoin,48,33,13,samsung,SM-A047F,,4G,fa,Asia/Tehran,720,1465,300,
251,fec92bad0a9173cf,org.rayacoin,42,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1423,280,
