unique_id,gender,age,height,weight
6250,male,1394,140,31.2
6251,female,1392,128,25.0
6252,male,1387,174,54.0
6253,male,1364,180,90.0
6254,male,1383,173,69.0
6255,male,1366,186,85.0
6256,male,1383,195,88.0
6257,male,1391,165,67.0
6258,male,1359,178,74.0
6259,male,1390,180,65.0
6260,male,1353,170,82.0
6261,male,1387,196,68.0
6262,male,1365,187,86.0
6263,male,1388,165,57.0
6264,male,1389,158,64.0
6265,male,1356,180,57.0
6266,male,1382,172,60.0
6267,male,1374,164,64.0
6268,male,1384,190,115.0
6269,male,1355,172,80.0
6270,male,1379,184,73.0
6271,male,1388,185,95.0
6272,male,1386,178,57.0
6273,male,1388,180,85.0
6274,male,1375,169,70.0
6275,male,1390,154,42.0
6276,male,1390,160,55.0
6277,female,1390,158,60.0
6278,male,1376,176,62.0
6279,male,1340,163,80.0
6280,male,1386,175,60.0
6281,female,1358,165,63.0
6282,male,1375,130,36.0
6283,female,1369,160,75.0
6284,male,1381,180,60.0
6285,male,1373,175,93.0
6286,male,1387,184,55.0
6287,male,1361,186,88.0
6288,male,1389,170,45.0
6289,male,1375,178,60.0
6290,male,1360,175,74.0
6291,female,1386,160,80.0
6292,male,1380,170,72.0
6293,male,1386,2,86.0
6294,female,1380,160,96.0
6295,male,1369,186,120.0
6296,male,1382,180,90.0
6297,female,1350,156,62.0
6298,male,1375,165,90.0
6299,female,1375,170,70.0
6300,male,1353,180,75.0
6301,female,1375,160,65.0
6302,male,1374,165,84.0
6303,male,1387,160,49.0
6304,female,1351,157,72.0
6305,male,1391,164,60.0
6306,male,1390,148,70.0
6307,male,1388,167,55.0
6308,male,1359,179,115.0
6309,female,1358,158,67.0
6310,male,1391,146,42.0
6311,female,1380,166,73.0
6312,male,1388,170,65.0
6313,male,1389,159,40.0
6314,male,1390,156,36.0
6315,male,1375,128,85.0
6316,male,1388,169,50.0
6317,male,1387,180,54.0
6318,female,1378,162,70.0
6319,female,1365,168,86.0
6320,male,1388,165,30.0
6321,female,1360,157,65.0
6322,male,1387,181,51.0
6323,male,1390,150,58.0
6324,male,1382,156,70.0
6325,male,1387,142,58.0
6326,male,1387,183,56.0
6327,male,1389,180,83.0
6328,male,1379,174,83.0
6329,male,1390,130,29.0
6330,male,1387,150,32.0
6331,male,1380,178,73.0
6332,male,1393,15,40.0
6333,male,1388,165,48.0
6334,male,1356,72,70.0
6335,female,1374,164,52.0
6336,male,1390,150,30.0
6337,male,1386,180,60.0
6338,male,1385,175,80.0
6339,male,1390,130,43.0
6340,male,1375,160,60.0
6341,female,1381,170,60.0
6342,male,1348,168,165.0
6343,male,1387,145,44.0
6344,male,1360,182,70.0
6345,male,1348,178,110.0
6346,male,1389,155,40.0
6347,male,1389,158,52.0
6348,male,1391,143,30.0
6349,male,1366,178,62.0
6350,male,1392,162,43.0
6351,male,1377,173,65.0
6352,female,1374,155,55.0
6353,male,1374,170,65.0
6354,male,1391,164,55.0
6355,male,1392,149,37.0
6356,female,1380,163,57.0
6357,male,1382,172,56.6
6358,male,1387,175,50.0
6359,male,1390,156,40.0
6360,male,1359,176,70.0
6361,male,1385,150,50.0
6362,male,1377,163,73.0
6363,male,1387,160,50.0
6364,female,1346,163,70.0
6365,male,1393,133,39.0
6366,male,1355,174,84.0
6367,male,1388,188,4500.0
6368,male,1367,163,76.0
6369,male,1391,135,24.0
6370,male,1383,186,117.0
6371,male,1388,158,44.0
6372,male,1375,170,72.0
6373,male,1391,150,33.0
6374,male,1346,175,105.0
6375,male,1380,183,75.0
6376,male,1388,180,65.0
6377,male,1370,185,85.0
6378,female,1380,155,59.0
6379,male,1368,187,70.0
6380,male,1389,160,60.0
6381,male,1390,125,29.0
6382,male,1392,120,26.0
6383,male,1378,169,67.0
6384,female,1364,170,85.0
6385,male,1389,150,45.0
6386,male,1390,130,30.0
6387,female,1374,162,85.0
6388,male,1391,120,31.0
6389,male,1373,185,84.0
6390,male,1388,174,59.0
6391,female,1386,158,55.0
6392,male,1386,170,48.0
6393,male,1389,170,35.0
6394,male,1391,150,27.0
6395,male,1375,149,35.0
6396,male,1392,135,25.0
6397,male,1383,173,52.0
6398,female,1381,172,50.0
6399,male,1389,174,61.0
6400,female,1390,165,53.0
6401,male,1386,165,50.0
6402,male,1349,168,90.0
6403,male,1364,171,65.0
6404,male,1389,155,49.0
6405,male,1390,165,50.0
6406,female,1373,173,67.0
6407,male,1394,126,30.0
6408,male,1386,180,60.0
6409,male,1375,125,46.0
6410,male,1365,145,40.0
6411,female,1363,163,71.0
6412,female,1370,165,62.0
6413,female,1387,159,48.0
6414,male,1392,140,47.0
6415,male,1392,152,66.0
6416,male,1390,120,38.0
6417,male,1375,174,68.0
6418,male,1389,165,52.0
6419,male,1369,174,71.0
6420,male,1388,175,80.0
6421,male,1378,185,110.0
6422,female,1386,168,85.0
6423,female,1372,157,63.0
6424,female,1383,170,52.0
6425,male,1390,162,71.0
6426,male,1366,161,91.0
6427,male,1389,155,41.0
6428,female,1359,157,110.0
6429,male,1382,182,52.0
6430,male,1364,178,80.0
6431,male,1382,160,40.0
6432,male,1384,192,70.0
6433,female,1388,160,58.0
6434,male,1389,270,25.0
6435,male,1371,175,65.0
6436,male,1391,153,43.0
6437,male,1394,144,40.0
6438,female,1385,170,76.0
6439,female,1385,140,40.0
6440,male,1360,172,75.0
6441,female,1364,170,75.0
6442,male,1375,140,65.0
6443,male,1381,170,75.0
6444,male,1367,173,61.0
6445,male,1371,186,95.0
6446,male,1387,175,50.0
6447,male,1391,140,35.0
6448,male,1391,156,43.0
6449,male,1388,163,30.0
6450,male,1383,171,73.0
6451,female,1372,162,69.0
6452,male,1391,140,34.0
6453,female,1342,155,69.0
6454,male,1385,150,50.0
6455,male,1388,180,64.0
6456,male,1391,162,50.0
6457,male,1380,111,48.0
6458,female,1362,158,58.0
6459,female,1387,165,65.0
6460,male,1385,180,60.0
6461,male,1363,181,82.0
6462,male,1383,186,60.0
6463,male,1384,180,80.0
6464,male,1392,140,32.0
6465,male,1393,128,32.0
6466,male,1367,183,85.0
6467,male,1376,172,108.0
6468,female,1390,142,28.0
6469,male,1383,183,70.0
6470,female,1392,160,35.0
6471,male,1371,183,102.0
6472,male,1394,130,27.0
6473,male,1390,146,59.0
6474,female,1383,180,57.0
6475,male,1378,173,75.0
6476,male,1389,162,45.0
6477,male,1387,170,46.0
6478,male,1392,135,29.0
6479,male,1385,170,50.0
6480,male,1369,120,65.0
6481,male,1367,175,82.0
6482,male,1391,145,41.0
6483,female,1380,150,50.0
6484,male,1389,170,55.0
6485,male,1391,147,40.0
6486,female,1363,170,100.0
6487,male,1375,140,39.0
6488,male,1367,170,55.0
6489,female,1367,159,57.0
6490,male,1389,170,50.0
6491,female,1387,175,40.0
6492,male,1375,170,100.0
6493,male,1357,170,68.0
6494,female,1362,174,110.0
6495,male,1388,175,55.0
6496,male,1390,157,40.0
6497,male,1375,142,45.0
6498,male,1389,147,37.0
6499,male,1386,179,60.0
6500,male,1390,170,32.0
6501,male,1388,179,53.0
6502,male,1389,185,60.0
6503,male,1390,175,45.0
6504,male,1389,113,50.0
6505,male,1388,150,30.0
6506,female,1364,158,72.0
6507,male,1351,158,40.0
6508,male,1389,141,41.0
6509,male,1390,155,35.0
6510,male,1387,178,49.0
6511,male,1388,167,56.0
6512,male,1375,180,120.0
6513,male,1388,182,75.0
6514,male,1373,163,97.0
6515,male,1363,172,74.0
6516,female,1368,165,79.0
6517,male,1365,182,70.0
6518,female,1359,175,76.0
6519,male,1377,182,75.0
6520,male,1386,172,58.5
6521,male,1390,150,54.0
6522,male,1392,146,36.0
6523,male,1389,180,63.0
6524,female,1383,155,50.0
6525,male,1367,172,85.0
6526,male,1390,90,10.0
6527,male,1389,140,34.0
6528,male,1388,170,62.0
6529,female,1352,157,70.0
6530,male,1391,142,38.0
6531,male,1373,165,60.0
6532,male,1391,155,33.0
6533,female,1386,164,85.0
6534,male,1391,112,40.0
6535,male,1368,180,90.0
6536,male,1385,162,58.0
6537,male,1390,160,8000.0
6538,male,1372,170,60.0
6539,male,1392,148,38.0
6540,male,1352,168,76.0
6541,female,1364,164,70.0
6542,male,1393,128,38.0
6543,male,1354,175,98.0
6544,male,1393,101,101.0
6545,male,1375,187,78.0
6546,male,1389,150,42.0
6547,male,1366,170,92.0
6548,male,1389,190,100.0
6549,male,1389,160,80.0
6550,male,1378,172,76.0
6551,male,1390,155,50.0
6552,male,1362,178,80.0
6553,male,1385,179,50.0
6554,female,1353,156,69.0
6555,female,1377,166,84.0
6556,male,1384,156,43.0
6557,male,1375,85,68.0
6558,male,1392,140,34.0
6559,female,1371,158,60.0
6560,male,1390,160,60.0
6561,male,1365,160,65.0
6562,male,1384,169,62.0
6563,male,1388,160,45.0
6564,male,1375,170,70.0
6565,male,1375,197,97.0
6566,male,1389,155,45.0
6567,male,1377,150,50.0
6568,male,1387,170,60.0
6569,male,1368,180,87.0
6570,female,1372,163,58.0
6571,male,1374,190,70.0
6572,male,1389,175,65.0
6573,male,1390,167,50.0
6574,female,1363,167,63.0
6575,male,1386,190,92.0
6576,male,1375,172,61.0
6577,male,1360,160,60.0
6578,male,1382,180,90.0
6579,male,1378,166,70.0
6580,male,1352,176,68.0
6581,male,1390,160,50.0
6582,male,1368,162,56.0
6583,male,1388,175,55.0
6584,male,1391,148,32.0
6585,male,1366,168,50.0
6586,male,1367,168,85.0
6587,female,1356,163,68.0
6588,male,1389,153,52.0
6589,male,1385,173,51.0
6590,female,1368,165,67.0
6591,male,1387,177,58.0
6592,female,1364,157,65.0
6593,male,1369,177,80.0
6594,male,1388,165,56.0
6595,male,1375,148,37.0
6596,male,1387,185,65.0
6597,male,1392,144,41.0
6598,male,1375,172,87.0
6599,male,1363,188,107.0
6600,male,1370,165,55.0
6601,female,1348,165,70.0
6602,male,1374,172,75.0
6603,male,1346,176,1100.0
6604,female,1364,163,43.0
6605,male,1360,178,91.0
6606,male,1392,130,35.0
6607,male,1375,180,76.0
6608,male,1381,183,95.0
6609,male,1388,168,35.0
6610,male,1386,174,70.0
6611,male,1366,175,65.0
6612,male,1388,160,59.0
6613,male,1389,170,180.0
6614,male,1390,160,46.0
6615,male,1368,182,70.0
6616,male,1390,180,41.0
6617,female,1361,158,90.0
6618,male,1388,163,40.0
6619,male,1378,165,49.0
6620,male,1389,156,40.0
6621,female,1387,170,84.0
6622,male,1381,150,98.0
6623,male,1388,175,55.0
6624,male,1383,172,60.0
6625,female,1381,173,82.0
6626,male,1395,120,37.0
6627,female,1386,163,67.0
6628,male,1357,173,80.0
6629,female,1358,154,50.0
6630,male,1370,181,58.0
6631,male,1387,169,50.0
6632,male,1391,140,31.0
6633,male,1388,170,45.0
6634,male,1393,150,40.0
6635,male,1379,180,105.0
6636,male,1385,120,68.0
6637,male,1389,150,35.0
6638,male,1375,178,50.0
6639,male,1389,152,50.0
6640,male,1364,188,85.0
6641,female,1384,158,50.0
6642,male,1378,190,45.0
6643,male,1387,170,52.0
6644,male,1358,190,110.0
6645,male,1390,172,75.0
6646,female,1373,165,52.0
6647,male,1358,182,76.0
6648,male,1388,175,60.0
6649,female,1382,165,58.0
6650,male,1389,164,47.0
6651,male,1401,165,80.0
6652,male,1368,149,85.0
6653,female,1360,159,100.0
6654,female,1390,164,38.0
6655,male,1384,180,86.0
6656,male,1385,180,50.0
6657,male,1375,20,5858.0
6658,male,1384,179,78.0
6659,female,1375,158,61.0
6660,male,1372,176,115.0
6661,male,1390,145,40.0
6662,male,1381,177,80.0
6663,male,1393,120,44.0
6664,male,1389,175,60.0
6665,male,1390,165,56.5
6666,male,1376,176,110.0
6667,male,1355,170,72.0
6668,male,1390,146,44.0
6669,female,1357,160,58.0
6670,male,1390,120,32.0
6671,male,1389,158,38.0
6672,male,1384,182,81.0
6673,male,1392,150,38.0
6674,male,1392,160,67.0
6675,male,1391,159,43.0
6676,male,1376,180,95.0
6677,male,1332,15,2.0
6678,female,1380,160,46.0
6679,male,1366,181,63.0
6680,male,1390,150,36.0
6681,male,1359,165,86.0
6682,male,1390,163,52.0
6683,male,1390,143,36.0
6684,male,1391,120,36.0
6685,female,1381,161,65.0
6686,female,1389,168,50.0
6687,female,1390,150,35.0
6688,male,1375,172,68.0
6689,male,1377,173,75.0
6690,male,1392,145,30.0
6691,male,1386,183,70.0
6692,female,1384,168,63.0
6693,male,1389,172,48.0
6694,male,1388,180,50.0
6695,male,1385,165,49.0
6696,male,1388,5,97.0
6697,male,1374,176,54.0
6698,male,1365,176,59.0
6699,female,1387,152,58.0
6700,female,1392,175,41.0
6701,male,1392,140,32.0
6702,male,1388,166,53.0
6703,male,1369,175,87.0
6704,male,1389,160,45.0
6705,male,1363,176,72.0
6706,female,1380,163,69.0
6707,male,1370,187,76.0
6708,male,1390,172,37.0
6709,male,1390,140,40.0
6710,male,1382,193,130.0
6711,male,1389,170,51.0
6712,male,1372,181,95.0
6713,male,1392,160,55.0
6714,male,1376,170,77.0
6715,male,1388,173,83.0
6716,female,1380,170,81.0
6717,male,1372,176,59.0
6718,male,1377,239,76.0
6719,male,1371,174,133.0
6720,male,1384,160,70.0
6721,female,1389,159,47.0
6722,female,1348,165,73.0
6723,male,1388,160,50.0
6724,male,1350,170,82.0
6725,male,1390,156,43.0
6726,female,1384,164,62.0
6727,male,1363,181,93.0
6728,male,1389,1,35.0
6729,male,1388,160,40.0
6730,female,1363,166,79.0
6731,male,1375,140,43.0
6732,male,1392,37,30.0
6733,male,1370,170,80.0
6734,female,1353,170,82.0
6735,female,1364,176,69.0
6736,male,1389,153,42.0
6737,female,1378,176,62.0
6738,male,1390,140,32.0
6739,female,1365,167,49.0
6740,female,1378,160,65.0
6741,male,1389,177,87.0
6742,male,1376,173,76.0
6743,male,1375,166,55.0
6744,male,1356,175,80.0
6745,male,1378,174,79.0
6746,male,1375,187,73.0
6747,female,1361,155,55.0
6748,male,1371,177,60.0
6749,male,1361,188,106.0
6750,female,1358,170,75.0
6751,male,1347,174,55.0
6752,male,1387,182,62.0
6753,male,1340,168,80.0
6754,male,1386,180,65.0
6755,female,1350,152,59.0
6756,male,1375,125,35.0
6757,female,1385,170,45.0
6758,female,1350,160,77.0
6759,male,1389,165,58.0
6760,male,1345,178,84.0
6761,male,1353,163,83.0
6762,male,1385,173,143.0
6763,male,1371,170,65.0
6764,male,1362,185,80.0
6765,male,1385,178,54.0
6766,male,1360,165,108.0
6767,female,1380,165,58.0
6768,male,1388,178,87.0
6769,male,1390,155,42.0
6770,female,1334,170,100.0
6771,male,1376,178,86.0
6772,male,1391,156,58.0
6773,male,1379,178,85.0
6774,female,1364,168,75.0
6775,male,1383,170,52.0
6776,male,1364,181,95.0
6777,male,1384,179,64.0
6778,male,1369,238,105.0
6779,male,1369,180,58.0
6780,female,1388,152,60.0
6781,male,1376,179,70.0
6782,male,1389,164,50.0
6783,male,1378,171,79.0
6784,male,1353,170,56.0
6785,female,1391,170,26.0
6786,male,1349,165,58.0
6787,male,1370,176,95.0
6788,male,1361,185,95.0
6789,male,1388,150,1.0
6790,male,1391,19,35.0
6791,male,1389,158,45.0
6792,female,1376,168,68.0
6793,male,1368,185,90.0
6794,male,1391,163,75.0
6795,male,1365,186,82.0
6796,male,1357,177,89.0
6797,male,1380,175,70.0
6798,male,1380,181,75.0
6799,male,1387,156,40.0
6800,male,1360,168,84.0
6801,male,1380,300,60.0
6802,female,1354,158,84.0
6803,male,1339,164,65.0
6804,male,1380,182,110.0
6805,male,1349,170,89.0
6806,male,1361,176,78.0
6807,male,1375,111,32.0
6808,female,1355,155,52.0
6809,female,1369,162,90.0
6810,male,1388,188,70.0
6811,male,1385,170,64.0
6812,male,1376,176,74.0
6813,male,1381,165,65.0
6814,female,1366,160,70.0
6815,male,1351,169,73.0
6816,male,1385,193,125.0
6817,male,1369,176,97.0
6818,male,1386,166,52.0
6819,female,1350,145,48.0
6820,male,1384,173,73.0
6821,male,1389,160,50.0
6822,female,1383,175,75.0
6823,male,1370,182,105.0
6824,male,1389,165,67.0
6825,male,1366,168,72.0
6826,male,1365,178,80.0
6827,male,1356,175,78.0
6828,male,1386,175,75.0
6829,male,1375,170,45.0
6830,male,1389,160,62.0
6831,female,1350,165,85.0
6832,male,1375,167,82.0
6833,male,1391,115,29.0
6834,male,1386,170,59.0
6835,male,1388,168,61.0
6836,male,1391,186,68.0
6837,female,1354,132,32.0
6838,female,1342,153,61.0
6839,male,1375,165,85.0
6840,male,1347,162,71.0
6841,male,1377,170,60.0
6842,male,1375,184,92.0
6843,male,1375,12,13.0
6844,male,1388,175,85.0
6845,male,1369,185,92.0
6846,male,1390,141,35.0
6847,male,1389,160,60.0
6848,male,1372,178,76.0
6849,female,1360,158,62.0
6850,male,1389,185,65.0
6851,male,1387,174,45.0
6852,male,1387,170,65.0
6853,male,1387,180,50.0
6854,male,1391,143,30.0
6855,male,1389,175,95.0
6856,male,1387,160,55.0
6857,male,1371,174,95.0
6858,male,1391,150,40.0
6859,male,1391,159,47.0
6860,female,1384,154,55.0
6861,female,1346,153,69.0
6862,male,1371,175,105.0
6863,male,1391,152,33.0
6864,male,1377,180,87.0
6865,male,1358,177,82.0
6866,male,1392,140,30.0
6867,female,1360,170,74.0
6868,male,1349,185,111.0
6869,female,1346,160,60.0
6870,female,1375,158,64.0
6871,male,1387,175,70.0
6872,female,1388,165,55.0
6873,male,1379,175,75.0
6874,male,1383,172,62.0
6875,male,1387,184,85.0
6876,female,1375,163,49.0
6877,male,1379,170,69.0
6878,male,1379,178,120.0
6879,male,1361,183,84.0
6880,male,1359,174,82.0
6881,male,1351,160,57.0
6882,female,1354,166,79.0
6883,female,1375,164,90.0
6884,male,1386,174,61.0
6885,male,1390,167,48.0
6886,female,1374,173,77.0
6887,male,1381,178,60.0
6888,male,1354,167,68.0
6889,female,1381,154,67.0
6890,male,1360,180,90.0
6891,female,1381,151,69.0
6892,male,1354,175,53.0
6893,male,1353,190,105.0
6894,male,1359,183,88.0
6895,male,1385,185,100.0
6896,male,1364,180,105.0
6897,female,1352,158,65.0
6898,male,1366,160,73.0
6899,female,1357,167,78.0
6900,male,1390,169,58.0
6901,male,1389,175,51.0
6902,female,1368,146,92.0
6903,female,1379,172,80.0
6904,female,1359,165,65.0
6905,female,1360,158,75.0
6906,male,1388,187,43.0
6907,male,1349,175,78.0
6908,male,1390,174,52.0
6909,male,1360,173,80.0
6910,male,1377,174,77.0
6911,male,1381,175,88.0
6912,male,1354,187,79.0
6913,male,1390,190,50.0
6914,male,1374,175,99.9
6915,male,1391,142,0.37
6916,male,1377,175,70.0
6917,male,1388,165,72.0
6918,male,1389,125,30.0
6919,male,1380,174,86.0
6920,male,1375,188,70.0
6921,male,1389,189,50.0
6922,male,1390,165,32.0
6923,male,1375,173,64.0
6924,female,1379,159,77.0
6925,male,1356,180,95.0
6926,female,1380,153,49.0
6927,male,1389,160,50.0
6928,male,1375,100,50.0
6929,male,1390,165,45.0
6930,male,1375,90,40.0
6931,male,1349,175,92.0
6932,male,1386,180,80.0
6933,male,1391,130,30.0
6934,male,1375,180,70.0
6935,male,1365,176,98.0
6936,male,1386,175,110.0
6937,female,1382,175,89.0
6938,male,1361,185,80.0
6939,male,1391,135,29.0
6940,male,1379,180,64.0
6941,male,1375,180,75.0
6942,female,1351,160,59.0
6943,male,1388,178,84.0
6944,male,1385,165,53.0
6945,male,1375,142,36.0
6946,female,1373,162,49.5
6947,male,1387,146,40.0
6948,male,1391,146,38.0
6949,male,1358,174,105.0
6950,female,1387,159,52.0
6951,male,1368,170,64.0
6952,male,1375,175,68.0
6953,female,1373,161,74.0
6954,male,1387,181,85.0
6955,male,1359,168,62.0
6956,male,1375,180,70.0
6957,female,1384,168,76.0
6958,female,1391,130,53.0
6959,male,1390,167,53.0
6960,male,1388,171,50.0
6961,male,1390,161,60.0
6962,male,1392,132,36.0
6963,male,1392,135,30.0
6964,male,1387,170,65.0
6965,male,1388,167,63.0
6966,male,1341,168,54.0
6967,male,1376,192,63.0
6968,male,1388,170,40.0
6969,female,1361,162,58.0
6970,male,1390,143,30.0
6971,male,1386,174,89.0
6972,male,1390,150,42.0
6973,male,1360,185,110.0
6974,male,1377,175,58.0
6975,male,1393,40,26.0
6976,male,1381,171,55.0
6977,female,1374,156,72.0
6978,male,1364,193,89.0
6979,male,1381,179,70.0
6980,male,1386,185,103.0
6981,female,1379,170,63.0
6982,male,1385,170,80.0
6983,male,1372,175,82.0
6984,female,1374,169,62.0
6985,male,1370,175,70.0
6986,male,1389,156,43.0
6987,female,1379,159,77.0
6988,male,1376,183,120.0
6989,male,1374,175,70.0
6990,female,1381,170,43.0
6991,male,1379,180,92.0
6992,female,1365,158,70.0
6993,male,1386,179,110.0
6994,male,1359,170,63.0
6995,female,1378,151,78.0
6996,male,1362,182,80.0
6997,female,1382,162,65.0
6998,male,1390,1,40.0
6999,male,1358,164,65.0
7000,male,1351,167,74.0
7001,male,1389,170,52.0
7002,female,1387,170,50.0
7003,female,1381,170,91.0
7004,male,1363,175,74.0
7005,male,1382,175,59.0
7006,male,1364,183,86.0
7007,female,1366,159,78.0
7008,male,1385,168,49.0
7009,male,1388,185,42.0
7010,male,1386,183,92.0
7011,female,1367,164,72.0
7012,male,1375,180,50.0
7013,male,1386,170,70.0
7014,male,1358,60,175.0
7015,female,1370,175,75.0
7016,male,1372,180,72.0
7017,male,1367,160,45.0
7018,male,1363,180,85.0
7019,male,1385,179,106.0
7020,male,1390,143,40.0
7021,female,1386,157,40.0
7022,male,1373,178,70.0
7023,male,1388,177,53.0
7024,female,1374,162,980.0
7025,male,1375,165,60.0
7026,male,1388,170,58.0
7027,female,1342,168,79.0
7028,female,1359,156,69.0
7029,male,1377,165,60.0
7030,male,1383,168,60.0
7031,male,1387,151,60.0
7032,male,1362,190,95.0
7033,male,1391,148,58.0
7034,male,1389,179,68.0
7035,male,1374,181,66.0
7036,male,1361,180,83.0
7037,male,1367,180,74.0
7038,female,1381,155,79.0
7039,male,1390,165,40.0
7040,male,1384,190,135.0
7041,female,1348,162,61.0
7042,male,1365,180,95.0
7043,male,1362,187,80.0
7044,female,1375,161,84.0
7045,female,1363,157,73.0
7046,male,1368,160,48.0
7047,male,1375,185,50.0
7048,male,1389,2,45.0
7049,male,1360,170,68.0
7050,male,1362,185,90.0
7051,male,1382,182,74.0
7052,male,1391,130,30.0
7053,female,1359,150,170.0
7054,female,1375,158,78.0
7055,male,1387,190,54.0
7056,male,1336,184,88.0
7057,male,1387,171,95.0
7058,male,1392,152,52.9
7059,male,1370,173,85.0
7060,male,1380,168,73.0
7061,male,1375,165,103.0
7062,male,1391,155,58.0
7063,female,1387,155,58.0
7064,female,1364,180,9.0
7065,male,1375,175,65.0
7066,male,1343,185,72.0
7067,male,1377,165,49.0
7068,male,1374,173,46.0
7069,male,1368,180,92.0
7070,male,1365,179,105.0
7071,male,1358,170,81.0
7072,male,1375,175,89.0
7073,male,1362,184,116.0
7074,male,1390,150,39.0
7075,female,1380,164,56.0
7076,female,1383,159,60.0
7077,male,1351,170,75.0
7078,male,1385,175,63.0
7079,female,1360,167,83.8
7080,female,1384,165,77.0
7081,male,1390,160,40.0
7082,female,1387,167,45.0
7083,female,1363,162,68.0
7084,male,1389,130,52.0
7085,female,1381,170,82.0
7086,male,1375,180,55.0
7087,male,1388,178,85.0
7088,female,1385,164,85.0
7089,male,1378,182,98.0
7090,female,1384,160,52.0
7091,male,1375,50,60.0
7092,female,1363,169,80.0
7093,male,1391,1,55.0
7094,female,1363,167,95.0
7095,male,1376,190,86.0
7096,male,1376,185,76.0
7097,female,1357,170,69.0
7098,male,1392,132,32.0
7099,male,1352,175,81.0
7100,female,1359,154,68.0
7101,female,1383,170,67.0
7102,male,1388,160,51.0
7103,female,1365,163,65.0
7104,male,1384,187,100.0
7105,male,1391,148,36.0
7106,male,1377,175,70.0
7107,male,1378,130,38.0
7108,male,1386,175,55.0
7109,male,1390,180,72.0
7110,male,1385,180,43.0
7111,female,1363,178,65.0
7112,female,1388,155,38.0
7113,female,1384,155,53.0
7114,male,1348,167,112.0
7115,male,1346,186,78.0
7116,female,1383,159,85.0
7117,male,1389,163,63.0
7118,female,1380,159,84.0
7119,male,1390,153,35.0
7120,male,1375,182,102.0
7121,female,1375,152,52.0
7122,male,1381,130,2.0
7123,male,1389,170,45.0
7124,female,1379,170,84.0
7125,male,1392,136,37.0
7126,male,1386,170,56.0
7127,male,1389,152,43.0
7128,female,1370,158,65.0
7129,female,1375,150,45.0
7130,male,1377,163,52.0
7131,male,1380,177,60.0
7132,male,1382,176,60.0
7133,male,1384,186,68.0
7134,male,1355,178,77.0
7135,male,1375,183,90.0
7136,male,1375,160,45.0
7137,male,1375,160,50.0
7138,male,1391,149,40.0
7139,female,1361,160,70.0
7140,female,1353,159,68.0
7141,female,1376,166,70.0
7142,male,1352,183,87.0
7143,male,1385,185,70.0
7144,male,1390,165,50.0
7145,male,1385,182,63.0
7146,male,1379,175,60.0
7147,male,1383,175,52.0
7148,male,1348,169,79.0
7149,male,1380,300,45.0
7150,male,1356,177,101.0
7151,male,1375,175,48.0
7152,female,1366,158,85.0
7153,female,1354,160,65.0
7154,male,1379,156,73.0
7155,female,1384,162,73.0
7156,male,1340,170,73.0
7157,male,1380,172,65.0
7158,male,1380,180,100.0
7159,male,1375,10,60.0
7160,male,1348,172,68.0
7161,male,1386,180,57.0
7162,male,1388,165,40.0
7163,male,1389,160,40.0
7164,male,1380,185,98.0
7165,male,1390,140,45.0
7166,male,1378,175,75.0
7167,male,1388,150,60.0
7168,male,1391,100,40.0
7169,male,1387,143,30.0
7170,male,1342,164,75.0
7171,female,1366,155,79.0
7172,male,1362,186,77.0
7173,male,1384,80,60.0
7174,female,1384,158,68.0
7175,male,1376,174,60.0
7176,female,1357,160,58.0
7177,male,1379,187,92.0
7178,female,1362,163,75.0
7179,female,1351,175,75.0
7180,female,1361,163,48.0
7181,male,1360,175,92.0
7182,male,1364,170,70.0
7183,male,1355,185,85.0
7184,female,1369,163,82.0
7185,female,1379,160,60.0
7186,male,1340,155,61.0
7187,male,1386,196,56.0
7188,male,1351,172,70.0
7189,male,1348,173,76.0
7190,male,1351,176,114.0
7191,male,1356,190,112.0
7192,male,1350,168,82.0
7193,male,1360,169,69.0
7194,female,1382,171,84.0
7195,male,1351,179,84.0
7196,male,1361,180,70.0
7197,male,1348,166,77.0
7198,female,1359,150,64.0
7199,male,1356,170,78.0
7200,female,1358,170,54.0
7201,male,1348,183,90.0
7202,male,1366,178,76.0
7203,female,1353,163,70.0
7204,male,1384,180,79.0
7205,male,1360,175,89.0
7206,male,1353,178,84.0
7207,male,1361,178,75.0
7208,female,1357,163,67.0
7209,male,1355,178,77.0
7210,male,1352,163,73.0
7211,male,1359,176,81.0
7212,female,1355,168,88.0
7213,male,1364,170,85.0
7214,female,1364,153,74.0
7215,male,1362,176,82.0
7216,female,1358,158,64.0
7217,female,1354,163,73.0
7218,female,1366,160,90.0
7219,female,1355,170,55.0
7220,female,1358,172,68.0
7221,male,1364,184,82.0
7222,male,1353,170,82.0
7223,male,1356,165,95.0
7224,female,1361,170,84.0
7225,male,1370,168,70.0
7226,female,1356,154,54.0
7227,female,1354,156,68.0
7228,female,1375,160,60.0
7229,male,1365,176,83.0
7230,male,1363,188,93.0
7231,male,1348,157,82.0
7232,female,1348,157,74.0
7233,male,1357,180,102.0
7234,female,1352,168,75.0
7235,male,1350,172,90.0
7236,male,1352,175,78.0
7237,female,1359,168,81.0
7238,male,1358,178,82.0
7239,female,1353,156,82.0
7240,female,1361,155,57.0
7241,male,1353,185,90.0
7242,male,1359,198,92.0
7243,female,1364,174,90.0
7244,male,1363,175,72.0
7245,male,1357,177,80.0
7246,male,1349,160,75.0
7247,male,1368,165,90.0
